15	12	39	47	32	11
26	9	25	28	39	3
34	6	18	14	13	29
38	19	40	34	43	17
4	21	26	40	42	18
29	37	36	19	21	39
4	10	31	6	33	2
1	30	18	49	32	34
41	17	49	46	43	19
43	30	36	40	14	45
47	25	34	3	1	45
25	37	34	13	43	2
30	24	45	18	28	41
41	36	3	28	13	47
15	11	24	37	14	41
42	37	33	11	13	3
7	8	35	16	33	36
35	33	24	46	10	3
46	30	33	20	37	48
11	24	21	28	7	14
29	21	20	39	14	10
42	8	15	41	20	24
23	25	21	8	24	15
41	16	19	27	39	38
33	6	19	12	39	23
49	47	13	11	42	43
48	44	41	23	34	12
22	34	19	18	47	5
19	27	6	44	1	39
38	22	41	4	12	34
32	24	35	3	49	25
31	46	29	40	27	14
37	45	19	9	11	3
28	3	46	49	7	5
42	44	26	4	25	31
20	23	14	22	21	16
33	37	18	27	29	39
32	33	12	10	35	22
4	37	32	27	25	46
5	7	2	1	37	48
43	41	25	20	44	48
46	2	16	43	48	4
21	42	35	36	25	15
46	44	20	33	1	3
27	36	28	42	23	3
22	42	28	37	36	7
33	46	28	24	39	7
16	23	43	47	31	21
29	45	8	39	25	44
22	32	9	36	8	20
37	28	34	33	9	11
10	29	2	27	16	5
35	26	39	23	40	2
19	5	44	4	32	20
17	5	28	18	47	6
1	48	26	47	44	22
3	10	13	25	19	15
8	10	6	23	36	13
24	44	26	46	29	8
3	42	48	41	17	16
27	48	46	16	45	34
4	39	42	16	46	3
13	20	32	24	21	43
2	25	36	47	41	31
36	4	1	29	15	45
25	48	18	35	49	36
48	30	36	29	3	8
14	27	32	45	3	30
2	40	24	30	17	15
22	37	47	16	24	40
5	38	7	32	8	23
21	8	2	33	35	25
26	45	2	46	30	8
38	49	34	2	45	39
16	33	29	30	38	28
36	16	3	8	41	33
9	39	1	26	20	34
18	16	9	48	6	35
41	36	10	9	49	37
34	45	39	5	4	41
24	18	44	19	16	43
20	21	26	6	4	25
24	38	40	39	10	34
18	16	3	32	10	23
14	34	22	9	39	3
39	27	4	8	11	46
17	23	47	26	2	39
7	8	29	40	48	25
2	8	26	24	36	37
15	23	48	36	1	14
27	17	9	39	41	25
8	13	41	43	5	46
29	30	47	7	9	27
38	16	33	29	27	25
8	3	27	17	45	20
39	36	13	1	10	21
5	43	34	2	33	26
20	11	33	14	47	38
9	14	6	27	32	44
18	10	31	27	35	20
21	26	15	29	33	31
33	7	38	32	49	9
26	41	28	7	45	19
26	22	42	40	45	39
22	34	12	5	32	45
15	6	8	39	5	3
1	15	19	21	17	16
14	35	23	6	10	48
30	44	32	48	29	37
43	49	29	30	48	37
36	12	7	10	47	29
28	40	43	39	12	16
40	7	21	45	32	46
28	4	11	37	19	47
43	27	9	8	30	45
27	37	42	38	22	3
34	28	29	16	9	3
46	13	45	37	17	26
35	15	13	37	25	47
9	29	45	17	14	26
11	17	16	4	10	29
41	45	11	3	28	23
23	30	22	3	41	19
45	10	25	3	37	13
25	30	1	42	28	6
29	23	12	31	22	13
14	18	34	26	24	28
31	18	21	1	34	28
14	26	47	44	31	30
36	12	32	23	28	40
5	3	32	24	26	36
36	10	24	46	35	42
26	44	18	37	28	21
25	38	7	48	27	46
5	46	12	23	47	31
7	38	42	29	48	2
21	46	47	8	43	11
28	39	19	16	1	12
13	36	7	19	6	1
21	30	3	18	6	11
11	15	17	38	44	9
8	19	40	28	39	41
43	17	30	32	10	47
18	42	16	26	41	40
44	3	38	7	43	36
36	15	11	3	26	46
1	33	38	48	2	4
29	25	19	23	7	30
18	12	4	41	17	34
4	27	36	19	6	39
35	30	2	36	4	20
21	39	4	10	31	11
25	30	47	1	43	14
12	35	17	7	14	34
47	25	9	38	3	5
32	21	15	43	9	41
32	13	19	8	27	40
11	35	16	45	33	41
26	11	46	9	14	7
6	1	4	17	19	31
31	36	17	47	34	10
41	32	17	31	12	19
16	26	49	44	3	12
30	18	41	24	48	42
22	15	1	28	11	6
14	29	16	10	31	42
42	1	17	5	34	45
36	16	35	48	11	3
32	22	16	36	10	27
24	26	21	17	48	43
34	36	49	33	48	5
11	45	27	17	47	14
38	32	14	24	25	23
8	31	29	1	10	16
9	40	8	42	25	7
36	5	30	4	21	29
8	20	43	7	9	45
37	19	1	40	32	6
23	16	45	19	27	5
4	28	9	11	17	13
34	19	42	12	35	28
45	24	1	14	38	30
28	3	23	32	29	2
11	28	14	38	16	2
19	21	23	17	25	37
37	28	45	22	23	9
42	4	20	30	5	3
47	28	48	13	4	31
37	33	35	6	8	28
28	32	37	26	36	35
32	3	49	23	44	7
2	43	16	32	5	44
5	35	31	21	10	4
32	46	45	4	24	25
44	36	18	19	21	30
14	5	19	2	33	37
36	29	48	16	4	32
1	41	35	10	16	13
16	24	4	31	33	42
4	1	36	22	49	40
47	41	26	32	48	38
23	39	41	1	40	38
25	33	47	18	8	16
26	7	36	25	43	3
9	22	12	41	42	38
30	17	24	23	6	2
18	44	34	21	19	11
34	45	19	12	1	14
44	14	26	13	15	16
41	18	25	7	44	27
35	14	25	1	2	3
9	19	45	4	26	15
14	4	27	31	18	8
19	15	10	26	46	44
27	46	48	1	22	29
3	31	41	2	8	11
32	19	43	40	25	29
35	26	6	29	48	32
12	17	49	2	35	13
39	45	9	8	36	44
28	42	23	1	44	36
21	4	7	48	24	9
21	43	11	9	10	45
12	29	28	33	10	8
35	22	33	30	34	38
37	8	42	19	10	9
12	43	41	42	2	30
9	20	44	47	45	1
32	38	28	43	15	16
10	6	34	43	30	28
30	47	18	9	39	41
44	24	37	27	48	9
15	38	37	36	7	49
18	4	16	22	8	5
24	10	17	6	8	41
29	30	19	8	2	15
28	18	19	24	31	10
35	16	47	17	29	38
30	37	33	18	8	25
28	40	44	30	45	14
7	9	47	21	31	15
38	27	13	29	22	31
25	29	34	28	11	44
4	41	3	19	30	6
41	39	44	19	4	48
49	19	33	36	18	26
7	20	2	1	16	28
14	7	16	10	30	40
48	29	7	6	30	42
39	49	27	12	17	24
19	42	8	23	14	21
17	23	5	33	36	22
23	31	28	48	49	17
3	19	40	23	45	7
10	46	33	11	47	29
26	34	21	16	31	23
35	49	41	28	33	40
45	15	31	39	35	10
24	12	19	10	42	38
23	19	27	30	41	3
5	1	25	36	39	13
44	9	36	3	8	33
22	30	29	48	8	21
3	17	23	43	9	32
48	46	23	49	27	16
19	6	20	34	8	13
45	8	44	29	17	32
7	11	18	29	19	2
9	16	2	10	49	21
3	4	35	21	22	33
11	12	25	22	32	29
4	2	7	49	34	18
31	7	46	17	27	12
47	41	1	49	30	4
10	44	21	19	24	34
28	11	6	17	10	25
29	12	15	19	44	47
43	35	25	14	22	37
4	14	23	9	42	13
31	27	3	18	42	2
1	41	13	30	10	17
7	25	46	21	33	5
39	26	32	43	6	35
48	45	42	6	13	49
12	32	33	36	49	6
19	24	17	15	36	35
31	17	48	45	5	24
40	32	21	4	38	39
31	48	32	43	9	17
23	12	13	1	30	39
45	10	3	14	47	1
47	30	3	6	4	18
37	6	38	1	16	47
29	17	9	19	28	4
3	5	8	2	32	10
43	30	42	11	28	47
34	23	33	41	29	32
12	25	30	2	34	24
22	44	45	23	48	46
19	1	38	39	44	43
14	12	48	45	43	28
23	8	21	5	27	47
5	7	28	49	40	19
6	24	48	37	29	22
33	18	45	12	10	4
16	20	15	43	7	17
23	14	40	32	17	31
18	43	32	21	30	31
7	12	5	18	46	44
36	1	4	26	18	21
25	13	2	39	48	33
14	20	15	21	36	5
36	30	1	9	6	22
13	22	24	30	49	14
19	32	40	21	5	43
18	10	15	3	19	46
34	6	11	49	3	45
20	48	21	36	33	9
48	7	2	24	8	30
47	45	32	8	3	11
13	18	15	25	20	49
28	3	2	34	19	31
36	24	22	35	10	2
9	42	19	15	25	48
28	34	39	23	40	11
17	7	47	32	30	38
44	21	47	34	6	40
46	25	40	5	12	24
1	21	24	49	44	17
41	29	10	45	36	33
28	21	35	23	13	38
4	27	32	1	20	43
26	24	15	14	18	13
42	18	14	6	38	22
23	28	14	30	32	16
30	1	15	17	27	47
30	1	36	21	13	38
36	15	29	21	17	42
27	19	45	24	41	29
44	1	45	25	19	42
5	7	36	44	12	17
15	34	43	7	47	27
31	42	22	39	33	36
25	26	21	28	12	22
6	48	35	11	15	47
17	29	43	44	8	28
20	16	37	5	45	1
13	5	9	24	7	29
10	5	3	1	30	24
3	25	34	28	40	35
6	41	23	12	8	28
4	21	32	48	16	22
44	30	33	46	22	10
9	49	28	21	41	34
41	20	5	47	32	39
14	44	34	41	12	3
42	8	14	24	29	13
38	6	37	30	39	7
15	27	17	39	38	34
11	41	3	20	47	22
11	34	30	10	7	21
33	12	1	32	19	31
17	24	23	21	10	14
2	3	47	31	27	20
36	43	11	42	12	28
23	18	3	27	12	32
34	46	49	38	39	31
38	43	47	9	36	12
32	15	23	12	7	40
49	30	29	33	10	16
44	41	43	18	49	35
40	36	44	14	19	48
43	8	39	17	18	45
47	39	40	6	11	45
45	21	14	10	46	33
44	23	3	28	30	19
34	14	1	15	45	30
42	21	38	40	11	3
4	31	20	21	45	41
15	42	29	13	48	37
49	1	27	4	44	28
10	19	3	25	23	36
41	16	7	20	33	23
4	3	45	8	49	11
12	45	35	43	44	33
44	11	27	17	19	13
21	41	10	37	44	27
22	20	1	3	28	44
2	14	3	44	26	24
22	11	4	39	29	27
14	48	19	6	5	31
14	16	28	17	23	37
7	22	25	11	6	42
17	41	26	19	37	47
17	11	23	40	36	3
6	17	24	21	46	45
48	27	49	26	2	17
13	41	35	25	4	29
7	28	15	39	34	1
24	42	26	2	49	3
28	12	47	5	3	2
23	26	34	41	4	43
25	31	7	28	18	27
33	21	35	4	19	15
42	33	8	49	41	31
46	12	37	41	29	13
28	15	23	44	5	46
40	42	5	37	9	36
14	1	4	5	10	40
10	36	47	43	42	34
13	42	33	45	21	46
9	46	28	45	1	16
45	13	12	15	25	3
19	16	36	8	38	12
33	19	10	30	40	39
15	1	30	10	9	48
32	4	5	29	47	6
43	42	44	49	34	3
9	37	44	30	12	48
11	31	26	29	48	2
38	04	32	39	30	31
47	21	35	48	17	29
7	35	24	4	20	19
17	20	33	29	39	19
28	24	26	18	22	19
32	01	18	26	31	30
37	09	38	17	11	33
26	42	22	17	33	36
48	24	2	4	40	41
37	02	31	3	42	34
1	25	3	18	19	16
20	26	21	35	11	45
36	33	49	20	31	47
32	06	33	17	42	29
47	25	30	7	34	24
24	03	32	48	19	13
12	39	33	43	17	23
40	30	38	27	49	39
19	18	17	43	32	2
2	42	28	6	37	1
39	37	24	4	27	5
34	23	44	48	36	6
39	25	17	38	1	30
13	25	26	33	34	40
29	33	12	20	24	37
15	44	21	9	13	30
14	02	37	34	4	44
13	32	35	10	21	8
34	04	6	43	19	47
7	24	14	18	17	27
41	44	3	29	37	43
31	08	27	29	39	43
44	04	30	8	10	41
19	10	24	25	13	33
23	46	29	12	14	9
26	13	47	7	21	20
14	05	15	38	41	46
40	23	11	17	13	30
37	27	38	18	31	25
8	21	31	38	19	29
13	48	12	29	22	2
2	35	45	17	31	18
2	27	31	14	41	13
28	40	39	37	32	9
3	11	20	37	1	25
17	37	15	18	30	11
29	11	35	8	33	25
19	05	40	18	1	20
40	19	18	28	20	1
27	40	35	10	42	5
9	14	46	1	36	42
37	40	30	11	14	28
30	29	41	8	40	38
41	37	3	12	46	27
9	25	37	38	10	32
7	05	19	39	46	21
34	21	3	17	38	44
17	33	40	12	4	41
33	21	35	28	38	7
16	11	13	17	24	4
47	10	11	29	27	16
16	39	7	18	19	3
36	27	16	24	38	28
38	31	36	19	11	25
44	41	8	6	12	18
18	42	20	30	23	38
25	27	7	48	34	22
30	21	1	16	19	41
36	18	38	47	21	26
35	38	9	17	10	15
28	10	30	7	37	44
15	05	33	42	25	22
29	35	18	1	33	39
10	23	38	33	26	13
47	04	2	31	29	7
26	41	7	34	39	2
30	39	34	20	46	33
8	40	41	11	28	9
48	17	9	27	41	19
1	49	44	24	12	5
30	28	21	2	36	40
24	22	5	11	42	8
29	39	7	21	2	42
25	35	16	40	13	3
1	22	16	47	9	36
32	12	3	43	31	47
23	29	49	39	26	9
34	10	38	26	43	8
6	34	25	20	5	18
42	32	35	33	28	44
48	39	29	16	46	43
22	45	46	21	40	1
30	17	15	29	19	49
35	14	26	8	10	27
37	11	48	2	24	21
20	32	48	2	38	11
1	39	16	8	2	38
32	28	43	26	16	27
28	16	1	24	12	42
22	23	5	15	31	3
48	04	36	46	18	3
18	03	15	35	29	45
31	46	41	20	23	32
6	24	38	18	17	1
4	21	20	16	25	18
29	07	3	25	46	10
42	09	6	46	3	23
30	07	48	33	6	1
30	40	6	16	20	1
34	47	41	2	19	17
31	37	26	44	43	14
31	37	26	44	43	14
1	04	33	27	5	24
22	27	48	17	36	34
30	48	31	24	18	37
13	42	16	47	19	18
29	05	33	37	26	35
1	39	45	4	47	44
46	40	45	28	2	14
16	32	47	27	9	5
29	16	24	44	48	9
35	16	47	2	3	10
46	30	26	11	34	35
33	09	12	34	10	8
3	07	22	33	24	36
32	23	37	4	5	15
18	09	3	4	30	44
35	01	28	37	23	14
44	01	21	38	9	16
9	46	39	40	22	29
41	01	26	33	46	30
45	21	25	47	30	31
39	11	25	14	10	29
27	18	42	15	34	46
8	36	37	41	39	23
31	10	23	24	4	17
21	15	34	4	35	44
38	33	6	1	41	47
45	12	10	30	49	37
28	21	24	29	17	30
41	33	15	45	34	2
5	30	42	36	2	23
8	39	25	35	5	49
31	34	9	39	49	38
29	16	38	32	11	13
47	07	32	13	40	23
32	12	34	49	29	19
13	39	7	46	4	2
9	06	43	4	28	40
34	24	45	9	29	8
18	11	23	24	38	26
20	07	44	3	5	17
18	23	43	26	21	29
41	11	40	7	1	20
27	33	23	2	14	48
6	02	1	16	31	11
32	19	21	9	2	13
1	30	3	21	9	29
28	13	16	48	24	1
26	21	7	42	33	22
13	11	18	44	32	14
4	44	41	5	11	14
45	02	21	24	8	18
47	37	10	39	32	7
2	43	15	7	6	14
8	44	7	26	3	45
46	28	49	25	36	16
39	15	37	3	35	28
26	27	23	3	6	49
35	20	48	5	41	36
5	42	9	19	2	33
48	23	15	31	20	43
31	30	37	8	27	22
6	12	18	20	32	41
48	29	47	35	49	28
8	07	38	42	46	26
18	19	24	32	15	46
49	02	48	8	36	33
20	09	44	46	28	40
24	03	49	8	28	5
24	07	20	27	35	9
10	27	15	34	7	20
23	19	16	38	9	8
37	45	25	14	44	26
11	32	4	29	22	2
33	24	49	11	29	1
30	31	10	13	11	14
16	40	37	23	20	26
10	44	33	28	42	4
26	43	42	5	29	41
16	47	14	44	35	21
35	42	33	5	20	22
7	15	1	38	26	41
15	39	19	3	46	26
33	16	28	13	38	49
10	31	37	8	47	21
47	42	29	17	11	32
22	09	30	48	1	14
36	05	26	44	42	46
48	12	29	37	47	34
21	04	10	31	47	49
47	16	12	7	24	22
36	03	27	17	33	5
29	47	36	39	35	30
15	01	9	44	46	41
13	28	7	31	34	24
43	10	14	17	32	44
49	11	9	17	27	14
2	38	12	45	43	28
22	08	12	39	18	7
32	28	23	15	13	5
45	47	32	4	39	42
6	17	9	36	16	13
20	04	12	38	13	23
3	21	48	29	37	8
49	46	25	42	39	37
31	48	28	24	46	19
34	32	8	23	33	10
25	13	14	2	4	9
34	13	42	6	24	26
3	12	34	39	19	36
43	27	44	21	22	3
47	06	36	9	7	39
23	35	36	13	42	5
7	02	33	31	21	27
23	11	21	45	42	31
26	22	15	40	28	13
30	06	41	23	33	40
22	31	36	25	14	3
25	32	41	21	35	33
12	05	30	10	28	27
4	29	1	28	48	2
37	29	1	41	30	47
44	23	42	41	14	25
3	17	26	9	18	19
29	03	34	16	12	46
46	27	10	18	9	19
5	02	26	44	27	21
39	41	13	14	30	37
26	19	14	31	18	2
25	24	37	16	13	30
21	06	3	49	1	45
35	22	4	38	46	34
22	15	37	2	19	33
31	42	32	35	8	30
47	13	12	48	15	3
41	34	46	30	42	6
18	45	43	7	1	36
3	30	26	43	33	28
4	30	6	33	31	14
27	13	17	43	4	24
29	23	6	48	34	12
38	37	16	12	40	30
5	20	2	6	8	16
31	34	27	32	29	11
16	43	45	15	4	47
10	37	9	4	20	49
36	22	40	23	38	3
37	32	47	29	2	14
29	08	37	40	6	23
10	20	32	40	8	11
46	19	34	41	13	16
23	26	40	14	41	29
44	27	12	43	25	37
47	25	9	23	11	14
25	36	10	43	16	21
7	38	31	2	32	35
5	39	21	10	48	4
14	31	6	23	4	9
43	30	12	18	8	37
33	40	39	18	15	32
23	30	33	38	21	2
2	10	12	13	47	6
39	28	18	34	36	32
33	34	21	25	28	45
12	22	25	26	11	4
42	25	37	12	35	46
47	34	33	22	32	41
17	49	28	45	13	7
26	24	7	12	1	9
7	27	40	17	31	35
45	04	22	46	43	5
14	39	18	6	27	11
48	40	24	41	26	28
10	25	35	9	46	27
9	24	26	19	39	46
43	42	14	41	26	45
13	04	17	11	43	29
17	43	41	20	46	32
49	20	14	33	31	47
17	35	22	5	42	24
23	26	20	27	10	15
33	14	43	20	11	19
22	30	46	47	18	48
45	23	40	8	26	47
37	22	43	9	29	38
37	17	41	38	20	28
43	33	5	12	35	3
8	02	45	18	41	44
20	26	46	29	21	39
22	14	34	26	23	5
43	47	2	12	48	34
27	33	20	15	25	21
43	35	30	10	9	46
10	36	20	44	3	31
43	08	48	18	49	47
43	08	48	18	49	47
15	38	37	25	7	43
43	32	39	31	34	13
26	09	33	42	36	24
18	12	8	27	44	3
1	19	30	42	16	26
10	36	9	6	40	7
18	02	32	17	48	14
1	26	10	17	32	15
5	03	10	17	43	49
45	19	24	20	44	26
21	41	19	1	8	38
16	46	38	12	15	35
23	30	38	21	47	44
4	16	5	12	13	42
1	27	33	25	26	8
8	22	48	13	16	38
30	13	49	45	37	46
45	27	1	20	39	16
9	33	47	27	48	13
19	15	48	46	40	36
1	07	29	16	17	12
8	26	48	22	27	19
33	40	5	46	13	38
12	03	21	29	31	43
28	45	36	2	16	14
5	20	4	44	16	18
9	16	47	43	17	10
4	35	12	48	18	49
11	34	3	22	16	4
18	11	22	14	43	30
31	39	35	3	5	25
19	27	33	13	45	44
37	02	34	1	24	23
24	31	43	28	30	42
26	16	22	8	6	27
22	39	27	14	40	20
38	49	9	2	35	31
3	47	7	41	13	28
2	05	4	31	1	46
46	47	7	21	3	36
16	18	31	23	39	29
4	06	46	38	12	33
36	40	26	3	23	10
36	14	39	24	31	12
47	38	8	34	30	6
41	12	39	44	26	16
9	23	19	44	24	14
36	29	35	16	3	17
12	15	40	48	32	17
44	46	18	47	8	49
15	32	5	29	37	38
39	44	45	10	7	43
13	38	8	29	33	34
24	36	29	4	43	34
43	14	11	19	1	39
36	08	49	47	39	24
3	16	46	40	27	42
9	35	39	41	36	40
40	22	37	1	34	8
13	24	12	47	20	9
30	22	17	41	13	12
11	44	15	17	7	38
28	49	21	41	34	33
40	32	23	25	4	1
21	28	17	8	32	49
13	44	3	11	9	33
9	04	6	17	12	2
34	39	35	42	37	26
30	49	12	14	32	22
34	10	35	20	49	27
31	10	37	25	35	18
17	49	9	46	43	26
49	48	17	2	47	37
24	25	12	19	22	28
1	02	26	24	30	38
18	23	3	26	11	35
16	18	47	8	7	17
41	46	38	6	15	21
36	07	48	27	20	26
32	02	38	30	29	41
27	15	17	13	29	28
7	31	46	2	6	3
35	04	29	38	31	30
24	48	36	34	1	27
18	45	29	39	42	27
18	24	4	26	47	36
44	05	17	48	13	43
43	35	49	17	30	15
7	47	28	37	18	23
25	10	13	15	24	11
19	42	48	43	39	23
33	22	9	44	8	27
22	32	2	38	25	33
17	44	21	49	35	20
45	34	13	40	44	38
33	19	41	46	36	12
22	21	48	47	6	9
16	32	35	12	2	6
46	07	40	42	48	10
7	23	17	37	5	46
41	31	20	19	46	26
23	16	27	22	7	19
8	17	35	28	9	34
16	40	23	18	10	9
24	32	20	49	41	45
36	07	14	21	20	42
37	12	36	20	26	44
23	37	9	11	17	34
15	46	25	39	12	45
21	23	30	7	18	43
10	39	36	14	33	30
36	09	25	42	8	16
12	09	38	17	2	28
42	32	23	13	15	12
11	34	10	31	42	5
29	44	35	39	46	34
34	08	44	42	6	39
43	03	17	14	36	8
6	45	49	31	18	26
26	06	5	2	39	23
23	03	2	43	30	7
13	05	46	14	3	4
28	45	9	12	21	19
44	29	17	34	2	12
15	32	9	13	1	31
8	32	20	38	13	18
35	39	21	33	1	26
3	20	49	45	43	6
8	43	21	48	34	2
45	18	38	49	21	28
6	28	33	1	27	8
15	18	16	25	13	39
28	04	19	32	34	3
47	45	24	1	18	13
10	13	19	14	34	31
37	49	35	17	46	11
10	29	7	37	41	30
41	42	18	31	17	10
18	48	36	21	37	29
9	42	16	47	13	5
24	20	26	12	11	38
32	26	47	38	48	4
39	16	45	14	21	8
24	46	41	45	37	38
45	36	28	35	11	41
12	11	14	3	44	27
31	33	37	48	23	35
11	40	41	25	33	43
15	19	2	33	47	8
11	07	36	34	41	32
20	02	41	17	22	4
40	03	16	1	35	15
46	19	8	14	43	23
24	48	37	16	1	42
20	39	44	31	48	2
26	22	36	41	6	19
33	49	44	19	35	39
9	03	19	13	20	29
6	43	21	16	40	45
37	18	7	34	3	39
41	38	47	8	14	2
24	04	43	25	21	44
46	14	29	40	23	32
37	34	14	45	30	31
49	07	41	10	15	25
12	41	30	39	19	33
48	13	15	19	14	37
9	13	15	7	40	43
4	29	3	33	37	36
8	29	6	38	43	26
3	28	23	39	48	34
11	17	36	13	37	44
5	42	40	3	25	35
4	39	29	5	49	43
14	20	16	4	42	29
24	33	12	17	49	40
47	37	25	1	3	23
18	29	3	31	8	20
3	24	7	41	11	16
34	13	22	26	27	38
1	30	18	27	2	6
38	29	31	48	13	49
33	37	4	19	2	16
11	24	22	31	34	45
29	26	48	24	10	22
30	34	44	4	42	15
28	49	10	5	39	12
19	32	49	36	7	34
37	17	7	19	47	41
21	40	23	8	47	4
1	32	19	36	22	46
4	42	8	10	29	22
19	24	3	18	33	49
17	19	31	13	47	34
14	24	38	37	16	2
22	13	18	6	47	32
44	45	41	22	39	38
34	39	10	43	5	11
46	19	44	22	31	13
30	9	38	4	47	44
12	32	21	35	18	40
32	44	6	31	28	29
3	15	40	43	24	30
24	41	49	32	30	12
42	23	7	37	39	45
39	43	16	42	48	15
47	46	35	25	15	4
1	19	4	48	2	40
